"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"1237",913,1237,194,328,21.9137889262571,21.0771531077005,3.27305239031123,2.65842490659997,2.17216548349057,1.23694007430616,0.289527650174826
"1238",932,1238,184,474,16.1706728028961,13.6177510645334,3.79736475275713,3.45803340509364,3.19480017394459,2.78348382513171,7.85267714699763
"1239",934,1239,198,284,28.5251209550067,28.8114339515003,3.11459167891432,2.40840661091574,1.87815403202197,0.950669916277692,0.236443490855828
"1240",952,1240,194,344,24.0123671330358,19.8262850990781,3.50102417342322,2.93636035633129,2.47710067066506,1.55329732983744,0.846568092443958
"1241",960,1241,184,354,29.4016943383286,22.6113079426529,3.78290066696794,3.54634091181557,3.42034731203298,3.5025117813414,8.2345643836312
"1242",969,1242,204,314,31.0425299604961,27.1500872192774,3.60045835214099,2.97262800315158,2.49025350037722,1.62152335280353,1.80453696030815
"1243",976,1243,196,334,35.6948818505216,28.449004298431,3.70545532608423,3.29529348715001,3.01898083751476,2.7016530814499,5.00026547106251
"1244",977,1244,200,360,25.5458521658633,20.9073384727761,3.6377497326916,3.04894593147661,2.57173459322602,1.62283918615778,1.42903798313546
"1245",979,1245,182,376,22.5484601833297,18.4956123049426,3.13564020452926,2.62396608781463,2.20930585614155,1.37649714411788,0.482255641739473
"1246",1009,1246,208,336,27.5326836104995,22.6544910725077,3.81879077809685,3.16562910242374,2.63317215831322,1.55507560089423,0.6212646625209
"1247",1031,1247,200,332,19.3555932601002,19.7315462242437,3.52991765776972,2.92468223610347,2.46203356737232,1.62996325093654,1.18292773480201
"1248",1033,1248,192,386,28.8823759075049,23.0641589699944,3.53340885790499,3.08181410184857,2.74723037062551,2.2249273701154,4.25503540283526
"1249",1034,1249,194,334,26.8159397611013,24.6019366630232,3.26477814924608,2.69264486287616,2.27925237144269,1.68458642400543,5.21998212436429
"1250",1059,1250,198,408,24.7290597773021,19.8992165436393,4.42128267074607,4.35770401132972,4.45831311542098,5.59151279079467,12.7048415424103
"1251",1070,1251,194,394,22.3089839632149,18.4378088997567,3.61594155629125,3.09019925277279,2.6632536161257,1.8233666261586,3.64516205753793
"1252",1080,1252,194,376,20.9803624647965,18.2498391394451,3.55690761194994,3.01153201845352,2.56794400687695,1.67552155778609,0.850874158946708
"1253",1082,1253,222,476,19.0465882244442,16.0063948441357,4.67644328100154,4.39268962692784,4.22549717804146,4.38319956010595,14.4635866493661
"1254",1098,1254,180,404,26.1901730682759,21.6881064110512,3.0801092075755,2.60797507112575,2.2486043865186,1.62224277171351,2.1572099443559
